# [검증 필요-가상코드] 모든 erp_code 는 실 ERP 코드가 아닌 PoC 가상 코드다. 운영 전환 전 ERP 마스터 추출로 교체 필수.
# [검증 필요] 세부항목 ERP 코드화 여부 미확정. erp_detail_codeable=N 이면 ERP 등록은 중공종 코드까지만 전송 + 세부는 detail_text 필드로.
jha_detail_item_id,erp_detail_code,detail_item_norm,jha_sub_type_id,erp_sub_code,sub_type_norm,jha_major_type_id,erp_major_code,row_count,erp_detail_codeable,map_status,note
DT0112,HBC-DT-0112,"유헤드, 멍에제 설치",SB018,HBC-SB-018,시스템 동바리,MJ001,HBC-MJ-001,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0113,HBC-DT-0113,설치계획서 사전점검,SB019,HBC-SB-019,시스템 비계,MJ001,HBC-MJ-001,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0114,HBC-DT-0114,"자재하역, 운반, 양중",SB019,HBC-SB-019,시스템 비계,MJ001,HBC-MJ-001,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0115,HBC-DT-0115,"잭베이스, 수직/수평재 설치",SB019,HBC-SB-019,시스템 비계,MJ001,HBC-MJ-001,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0116,HBC-DT-0116,"수평재, 가새, 벽이음 설치",SB019,HBC-SB-019,시스템 비계,MJ001,HBC-MJ-001,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0117,HBC-DT-0117,작업발판 및 계단형 안전통로 설치,SB019,HBC-SB-019,시스템 비계,MJ001,HBC-MJ-001,8,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0118,HBC-DT-0118,작업준비,SB020,HBC-SB-020,비계 설치,MJ001,HBC-MJ-001,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0119,HBC-DT-0119,비계 자재 하역 및 운반,SB020,HBC-SB-020,비계 설치,MJ001,HBC-MJ-001,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0120,HBC-DT-0120,비계 기둥 설치,SB020,HBC-SB-020,비계 설치,MJ001,HBC-MJ-001,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0121,HBC-DT-0121,비계 띠장 설치,SB020,HBC-SB-020,비계 설치,MJ001,HBC-MJ-001,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0122,HBC-DT-0122,발판 설치,SB020,HBC-SB-020,비계 설치,MJ001,HBC-MJ-001,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0123,HBC-DT-0123,안전난간대 설치,SB020,HBC-SB-020,비계 설치,MJ001,HBC-MJ-001,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0124,HBC-DT-0124,이동통로 설치,SB020,HBC-SB-020,비계 설치,MJ001,HBC-MJ-001,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0125,HBC-DT-0125,벽이음 및 가새 설치,SB020,HBC-SB-020,비계 설치,MJ001,HBC-MJ-001,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0126,HBC-DT-0126,안전망 및 안전표지판 설치,SB020,HBC-SB-020,비계 설치,MJ001,HBC-MJ-001,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0127,HBC-DT-0127,작업 종료,SB020,HBC-SB-020,비계 설치,MJ001,HBC-MJ-001,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0128,HBC-DT-0128,작업 준비,SB021,HBC-SB-021,비계 해체,MJ001,HBC-MJ-001,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0129,HBC-DT-0129,수평파이프 해체,SB021,HBC-SB-021,비계 해체,MJ001,HBC-MJ-001,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0130,HBC-DT-0130,유공발판 / 이동통로 해체,SB021,HBC-SB-021,비계 해체,MJ001,HBC-MJ-001,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0131,HBC-DT-0131,벽이음 및 가새 해체,SB021,HBC-SB-021,비계 해체,MJ001,HBC-MJ-001,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0132,HBC-DT-0132,수직파이프 해체,SB021,HBC-SB-021,비계 해체,MJ001,HBC-MJ-001,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0133,HBC-DT-0133,자재정리정돈,SB021,HBC-SB-021,비계 해체,MJ001,HBC-MJ-001,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0134,HBC-DT-0134,자재반출/작업종료,SB021,HBC-SB-021,비계 해체,MJ001,HBC-MJ-001,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0135,HBC-DT-0135,천공 및 항타,SB022,HBC-SB-022,가교,MJ001,HBC-MJ-001,6,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0136,HBC-DT-0136,벤트 설치,SB022,HBC-SB-022,가교,MJ001,HBC-MJ-001,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0137,HBC-DT-0137,주행 거더보 설치,SB022,HBC-SB-022,가교,MJ001,HBC-MJ-001,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0138,HBC-DT-0138,복공판 설치,SB022,HBC-SB-022,가교,MJ001,HBC-MJ-001,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0139,HBC-DT-0139,"가설자재 운반, 반입작업",SB023,HBC-SB-023,가설펜스,MJ001,HBC-MJ-001,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0140,HBC-DT-0140,기초파이프 박음작업,SB023,HBC-SB-023,가설펜스,MJ001,HBC-MJ-001,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0141,HBC-DT-0141,기둥 및 수평재 고정작업,SB023,HBC-SB-023,가설펜스,MJ001,HBC-MJ-001,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0142,HBC-DT-0142,가설휀스 고정작업,SB023,HBC-SB-023,가설펜스,MJ001,HBC-MJ-001,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0143,HBC-DT-0143,분진망 설치작업,SB023,HBC-SB-023,가설펜스,MJ001,HBC-MJ-001,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0144,HBC-DT-0144,기초설치,SB024,HBC-SB-024,가설사무실 설치,MJ001,HBC-MJ-001,6,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0145,HBC-DT-0145,골조 작업,SB024,HBC-SB-024,가설사무실 설치,MJ001,HBC-MJ-001,7,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0146,HBC-DT-0146,내부 작업,SB024,HBC-SB-024,가설사무실 설치,MJ001,HBC-MJ-001,6,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0147,HBC-DT-0147,완료 및 사용,SB024,HBC-SB-024,가설사무실 설치,MJ001,HBC-MJ-001,8,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0148,HBC-DT-0148,자재 반입 및 작업준비,SB025,HBC-SB-025,가설분전함 설치,MJ001,HBC-MJ-001,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0149,HBC-DT-0149,자재운반,SB025,HBC-SB-025,가설분전함 설치,MJ001,HBC-MJ-001,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0150,HBC-DT-0150,접지 작업,SB025,HBC-SB-025,가설분전함 설치,MJ001,HBC-MJ-001,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0151,HBC-DT-0151,설치완료 및 점검,SB025,HBC-SB-025,가설분전함 설치,MJ001,HBC-MJ-001,6,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0152,HBC-DT-0152,방음벽 자재 하차,SB026,HBC-SB-026,가설방음벽,MJ001,HBC-MJ-001,6,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0153,HBC-DT-0153,기초 지반정리,SB026,HBC-SB-026,가설방음벽,MJ001,HBC-MJ-001,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0154,HBC-DT-0154,방음벽 지주 설치/해체,SB026,HBC-SB-026,가설방음벽,MJ001,HBC-MJ-001,6,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0155,HBC-DT-0155,방음판 설치/해체,SB026,HBC-SB-026,가설방음벽,MJ001,HBC-MJ-001,9,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0156,HBC-DT-0156,장비반입 및 준비,SB027,HBC-SB-027,가설용수,MJ001,HBC-MJ-001,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0157,HBC-DT-0157,천공,SB027,HBC-SB-027,가설용수,MJ001,HBC-MJ-001,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0158,HBC-DT-0158,외부케이싱 설치,SB027,HBC-SB-027,가설용수,MJ001,HBC-MJ-001,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0159,HBC-DT-0159,심정블럭 설치,SB027,HBC-SB-027,가설용수,MJ001,HBC-MJ-001,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0160,HBC-DT-0160,심정모터 설치,SB027,HBC-SB-027,가설용수,MJ001,HBC-MJ-001,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0161,HBC-DT-0161,배관연결 작업,SB027,HBC-SB-027,가설용수,MJ001,HBC-MJ-001,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0162,HBC-DT-0162,판넬 설치,SB027,HBC-SB-027,가설용수,MJ001,HBC-MJ-001,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0163,HBC-DT-0163,리더 제원 확인,SB028,HBC-SB-028,항타기 조립/해체,MJ002,HBC-MJ-002,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0164,HBC-DT-0164,조립장소 확보,SB028,HBC-SB-028,항타기 조립/해체,MJ002,HBC-MJ-002,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0165,HBC-DT-0165,장비 반입 및 하차,SB028,HBC-SB-028,항타기 조립/해체,MJ002,HBC-MJ-002,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0166,HBC-DT-0166,리더 조립,SB028,HBC-SB-028,항타기 조립/해체,MJ002,HBC-MJ-002,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0167,HBC-DT-0167,리더 세우기,SB028,HBC-SB-028,항타기 조립/해체,MJ002,HBC-MJ-002,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0168,HBC-DT-0168,리더 수직도 확인,SB028,HBC-SB-028,항타기 조립/해체,MJ002,HBC-MJ-002,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0169,HBC-DT-0169,항타기 해체,SB028,HBC-SB-028,항타기 조립/해체,MJ002,HBC-MJ-002,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0170,HBC-DT-0170,항타기 반출,SB028,HBC-SB-028,항타기 조립/해체,MJ002,HBC-MJ-002,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0171,HBC-DT-0171,"강관파일 입고,하역",SB029,HBC-SB-029,강관파일 항타,MJ002,HBC-MJ-002,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0172,HBC-DT-0172,파일하역 및 적재,SB029,HBC-SB-029,강관파일 항타,MJ002,HBC-MJ-002,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0173,HBC-DT-0173,강관파일 용접,SB029,HBC-SB-029,강관파일 항타,MJ002,HBC-MJ-002,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0174,HBC-DT-0174,파일선적,SB029,HBC-SB-029,강관파일 항타,MJ002,HBC-MJ-002,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0175,HBC-DT-0175,해상운반,SB029,HBC-SB-029,강관파일 항타,MJ002,HBC-MJ-002,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0176,HBC-DT-0176,파일항타,SB029,HBC-SB-029,강관파일 항타,MJ002,HBC-MJ-002,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0177,HBC-DT-0177,두부정리,SB029,HBC-SB-029,강관파일 항타,MJ002,HBC-MJ-002,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0178,HBC-DT-0178,리더제원 확인,SB030,HBC-SB-030,PHC 파일 항타,MJ002,HBC-MJ-002,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0179,HBC-DT-0179,조립장소 확보,SB030,HBC-SB-030,PHC 파일 항타,MJ002,HBC-MJ-002,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0180,HBC-DT-0180,장비반입 및 하차,SB030,HBC-SB-030,PHC 파일 항타,MJ002,HBC-MJ-002,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0181,HBC-DT-0181,리더조립,SB030,HBC-SB-030,PHC 파일 항타,MJ002,HBC-MJ-002,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0182,HBC-DT-0182,리더 수직도 확인,SB030,HBC-SB-030,PHC 파일 항타,MJ002,HBC-MJ-002,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0183,HBC-DT-0183,항타 작업,SB030,HBC-SB-030,PHC 파일 항타,MJ002,HBC-MJ-002,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0184,HBC-DT-0184,항타기 해체,SB030,HBC-SB-030,PHC 파일 항타,MJ002,HBC-MJ-002,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0185,HBC-DT-0185,항타기 반출,SB030,HBC-SB-030,PHC 파일 항타,MJ002,HBC-MJ-002,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0186,HBC-DT-0186,천공 및 앙카 작업,SB031,HBC-SB-031,PC공사,MJ003,HBC-MJ-003,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0187,HBC-DT-0187,자재 하역 및 적재,SB031,HBC-SB-031,PC공사,MJ003,HBC-MJ-003,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0188,HBC-DT-0188,기둥 조립,SB031,HBC-SB-031,PC공사,MJ003,HBC-MJ-003,6,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0189,HBC-DT-0189,보 조립,SB031,HBC-SB-031,PC공사,MJ003,HBC-MJ-003,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0190,HBC-DT-0190,슬라브 조립,SB031,HBC-SB-031,PC공사,MJ003,HBC-MJ-003,6,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0191,HBC-DT-0191,PC 조립부 코킹,SB031,HBC-SB-031,PC공사,MJ003,HBC-MJ-003,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0192,HBC-DT-0192,정리정돈,SB031,HBC-SB-031,PC공사,MJ003,HBC-MJ-003,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0193,HBC-DT-0193,자재 반입,SB032,HBC-SB-032,데크플레이트,MJ004,HBC-MJ-004,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0194,HBC-DT-0194,자재 하역,SB032,HBC-SB-032,데크플레이트,MJ004,HBC-MJ-004,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0195,HBC-DT-0195,자재 양중,SB032,HBC-SB-032,데크플레이트,MJ004,HBC-MJ-004,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0196,HBC-DT-0196,보 상단에 하역,SB032,HBC-SB-032,데크플레이트,MJ004,HBC-MJ-004,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0197,HBC-DT-0197,데크 판개,SB032,HBC-SB-032,데크플레이트,MJ004,HBC-MJ-004,9,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0198,HBC-DT-0198,앤드 플레이트 설치,SB032,HBC-SB-032,데크플레이트,MJ004,HBC-MJ-004,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0199,HBC-DT-0199,잔재 정리,SB032,HBC-SB-032,데크플레이트,MJ004,HBC-MJ-004,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0200,HBC-DT-0200,자재 하역,SB033,HBC-SB-033,철골,MJ004,HBC-MJ-004,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0201,HBC-DT-0201,작업 준비,SB033,HBC-SB-033,철골,MJ004,HBC-MJ-004,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0202,HBC-DT-0202,COLUMN 설치,SB033,HBC-SB-033,철골,MJ004,HBC-MJ-004,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0203,HBC-DT-0203,GIRDER 및 BEAM 설치,SB033,HBC-SB-033,철골,MJ004,HBC-MJ-004,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0204,HBC-DT-0204,볼팅 및 임팩작업,SB033,HBC-SB-033,철골,MJ004,HBC-MJ-004,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0205,HBC-DT-0205,수정작업 및 마감용접 작업,SB033,HBC-SB-033,철골,MJ004,HBC-MJ-004,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0206,HBC-DT-0206,도장작업(TOUCH UP),SB033,HBC-SB-033,철골,MJ004,HBC-MJ-004,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0207,HBC-DT-0207,추락방지망 설치,SB033,HBC-SB-033,철골,MJ004,HBC-MJ-004,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0208,HBC-DT-0208,자재 반입,SB034,HBC-SB-034,콘크리트 면 보양,MJ005,HBC-MJ-005,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0209,HBC-DT-0209,보양 천막 설치,SB034,HBC-SB-034,콘크리트 면 보양,MJ005,HBC-MJ-005,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0210,HBC-DT-0210,보양작업 실시,SB034,HBC-SB-034,콘크리트 면 보양,MJ005,HBC-MJ-005,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0211,HBC-DT-0211,보양포 해체,SB034,HBC-SB-034,콘크리트 면 보양,MJ005,HBC-MJ-005,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0212,HBC-DT-0212,정리정돈,SB034,HBC-SB-034,콘크리트 면 보양,MJ005,HBC-MJ-005,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0213,HBC-DT-0213,열풍기 배치,SB035,HBC-SB-035,동절기 보온,MJ005,HBC-MJ-005,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0214,HBC-DT-0214,열풍기 가동,SB035,HBC-SB-035,동절기 보온,MJ005,HBC-MJ-005,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0215,HBC-DT-0215,예비 연료 배치,SB035,HBC-SB-035,동절기 보온,MJ005,HBC-MJ-005,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0216,HBC-DT-0216,연료 보충,SB035,HBC-SB-035,동절기 보온,MJ005,HBC-MJ-005,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0217,HBC-DT-0217,열풍기 소화,SB035,HBC-SB-035,동절기 보온,MJ005,HBC-MJ-005,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0218,HBC-DT-0218,작업종료,SB035,HBC-SB-035,동절기 보온,MJ005,HBC-MJ-005,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
